Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud,Nombre_Comercial,Cluster
Arabica,jesus carlos cadena valdivia,Mexico,veracruz,209,1 kg,AMECAFE,"July 11th, 2012",Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,7.0,79.92,0.11,0,Green,0,1250.0,Media (Arabica),Premium Batch JES,2
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,40,100 lbs,Specialty Coffee Association,"September 22nd, 2011",Hawaiian Kona,Natural / Dry,7.5,7.42,7.58,7.42,7.5,7.58,7.58,79.92,0.05,3,Blue-Green,0,157.93516800000003,Baja (Arabica),Limited Edition KON,1
Arabica,kennedy macharia,Kenya,kiambu,200,12000 kg,Kenya Coffee Traders Association,"August 25th, 2017",SL34,Washed / Wet,7.0,7.08,7.0,7.17,7.25,7.25,7.08,79.83,0.11,0,Green,5,1500.0,Alta (Arabica),Horizon KEN,2
Arabica,juan luis alvarado romero,Guatemala,san marcos,50,69 kg,Asociacion Nacional Del Café,"August 22nd, 2017",Bourbon,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,7.08,79.83,0.1,0,Green,2,1700.0,Alta (Arabica),Select Harvest JUA,2
Arabica,asociación aldea global jinotega,Nicaragua,jinotega,75,2 kg,Asociación de Cafés Especiales de Nicaragua,"March 30th, 2015",Caturra,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,7.17,79.83,0.11,0,Green,0,1250.0,Media (Arabica),Zenith ASO,2
Arabica,sergio de la vequia bernardi,Mexico,veracruz,250,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.17,7.08,7.0,7.25,7.5,7.0,6.83,79.83,0.12,0,Green,3,1300.0,Media (Arabica),Ancestral SER,2
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,12,100 lbs,Specialty Coffee Association,"April 5th, 2012",Hawaiian Kona,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,7.17,79.83,0.12,7,Blue-Green,10,157.93516800000003,Baja (Arabica),Limited Edition KON,2
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"taiwu township , pingtung county 屏東縣泰武鄉",28,50 kg,Specialty Coffee Association,"March 21st, 2015",Typica,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,7.33,79.75,0.0,0,Green,0,1000.0,Media (Arabica),Private Reserve LIN,1
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"baihe dist., tainan city 臺南市白河區",50,20 kg,Specialty Coffee Association,"July 28th, 2014",Typica,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,7.0,79.75,0.1,0,Blue-Green,0,600.0,Baja (Arabica),Private Reserve LIN,2
Arabica,doi tung development project,Thailand,thailand,1,1 kg,Specialty Coffee Association,"June 16th, 2014",Caturra,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,7.0,79.75,0.12,0,Green,0,800.0,Baja (Arabica),Equinox DOI,2
Arabica,dane loraas,Peru,huanuco,320,5 lbs,Specialty Coffee Association,"January 23rd, 2014",Caturra,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,7.17,79.75,0.12,1,Green,2,1300.0,Media (Arabica),Select Harvest DAN,2
Arabica,the coffee source inc.,Costa Rica,brunca,275,2 kg,Specialty Coffee Association,"September 23rd, 2013",Catuai,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,79.75,0.1,0,Blue-Green,4,1100.0,Media (Arabica),Origins THE,1
Arabica,fredy gordillo reyes,Mexico,"la concordia, chiapas",310,1 kg,AMECAFE,"March 29th, 2013",Typica,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,6.67,79.75,0.12,0,Green,4,1400.0,Media (Arabica),Horizon FRE,2
Arabica,leonides de la cruz lopez,Mexico,chiapas,275,1 kg,AMECAFE,"March 29th, 2013",Bourbon,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,6.83,79.75,0.13,0,Green,4,1022.0,Media (Arabica),Zenith LEO,2
Arabica,calixto guillen vazquez,Mexico,chiapas,380,1 kg,AMECAFE,"March 29th, 2013",Bourbon,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,7.0,79.75,0.12,0,Green,5,1300.0,Media (Arabica),Heritage CAL,2
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,12,1 kg,AMECAFE,"September 14th, 2012",Bourbon,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7.0,6.92,79.75,0.14,0,Green,0,1450.0,Media (Arabica),Private Reserve ISR,2
Arabica,alfredo bojalil,Mexico,pochutla,250,1 kg,AMECAFE,"September 4th, 2012",Typica,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,7.0,79.75,0.1,1,Green,22,1050.0,Media (Arabica),Origins ALF,2
Arabica,lusso lab,Guatemala,antigua,275,69 kg,Specialty Coffee Association,"July 23rd, 2012",Bourbon,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,7.67,79.75,0.0,0,Green,4,431.999136,Baja (Arabica),Legacy LUS,1
Arabica,montegrande,Mexico,tuxtla gutierrez,36,1 kg,AMECAFE,"June 6th, 2012",Typica,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,7.33,79.75,0.12,0,Green,7,1100.0,Media (Arabica),Grand Cru MON,2
Arabica,juan luis alvarado romero,Guatemala,oriente,25,69 kg,Asociacion Nacional Del Café,"June 22nd, 2017",Bourbon,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,7.25,79.67,0.1,0,Green,1,371.61216,Baja (Arabica),Select Harvest JUA,1
Arabica,consejo salvadoreño del café,El Salvador,cacahuatique,275,69 kg,Salvadoran Coffee Council,"March 23rd, 2017",Bourbon,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,7.0,79.67,0.0,0,Blue-Green,12,1250.0,Media (Arabica),Private Reserve CON,2
Arabica,doi tung development project,Thailand,thailand,1,1 kg,Specialty Coffee Association,"June 16th, 2014",Caturra,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,7.08,79.67,0.12,0,Blue-Green,0,800.0,Baja (Arabica),Equinox DOI,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"June 27th, 2013",Bourbon,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,7.0,79.67,0.11,0,Green,6,399.4830720000001,Baja (Arabica),Select Harvest JUA,2
Arabica,fredy gordillo reyes,Mexico,"la concordia, chiapas",310,1 kg,AMECAFE,"March 29th, 2013",Typica,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,6.83,79.67,0.12,0,Green,6,1400.0,Media (Arabica),Horizon FRE,2
Arabica,saul m. hernandez ramirez,Mexico,"tenango de doria, hidalgo",10,1 kg,AMECAFE,"September 27th, 2012",Caturra,Washed / Wet,7.33,7.17,7.0,6.75,7.08,7.0,7.33,79.67,0.13,5,Green,6,975.0,Baja (Arabica),Origins SAU,2
Arabica,alfredo bojalil,Mexico,"coatepec, coatepec",253,1 kg,AMECAFE,"June 4th, 2012",Mundo Novo,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,7.08,79.67,0.0,0,Green,9,1264.0,Media (Arabica),Origins ALF,2
Arabica,doi tung development project,Thailand,Other,5,1 lbs,Specialty Coffee Association,"April 9th, 2010",Peaberry,Washed / Wet,7.17,7.17,7.0,7.0,7.25,6.92,7.17,79.67,0.0,1,Blue-Green,0,800.0,Baja (Arabica),Equinox DOI,2
Arabica,obed rendon ponce,Mexico,tepetzingo,50,1 kg,AMECAFE,"September 17th, 2012",Typica,Washed / Wet,7.08,7.0,6.92,7.33,7.25,7.08,6.92,79.58,0.12,0,Green,11,1250.0,Media (Arabica),Golden Bean OBE,2
Arabica,armando luis pohlenz martinez,Mexico,la concordia,250,1 kg,AMECAFE,"August 30th, 2012",Caturra,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,6.92,79.58,0.13,0,Green,5,1550.0,Alta (Arabica),Golden Bean ARM,2
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 9th, 2011",Caturra,Washed / Wet,7.25,7.17,7.0,6.75,7.17,7.33,6.92,79.58,0.1,0,Green,4,1800.0,Premium (Arabica),Private Reserve EXP,2
Arabica,carl walker,Guatemala,"chuva, san marcos",223,69 kg,Specialty Coffee Association,"January 13th, 2011",Bourbon,Washed / Wet,7.08,7.0,6.83,7.33,7.25,7.0,7.08,79.58,0.17,1,Green,19,404.1282240000001,Baja (Arabica),Equinox CAR,2
Arabica,cooperativa el gorrion r.l,Nicaragua,jinotega,275,69 kg,Asociación de Cafés Especiales de Nicaragua,"July 6th, 2015",Caturra,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,7.0,79.5,0.12,0,Green,6,1050.0,Media (Arabica),Legacy COO,2
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,nantou,10,2 kg,Blossom Valley International,"May 23rd, 2015",Typica,Natural / Dry,6.92,7.0,7.17,7.0,7.42,7.0,7.0,79.5,0.0,0,Green,1,700.0,Baja (Arabica),Legacy CQI,2
Arabica,exportadora de cafe condor s.a,Colombia,cundinamarca,250,70 kg,Almacafé,"June 21st, 2013",Caturra,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,7.5,79.5,0.0,0,Green,2,1550.0,Alta (Arabica),Private Reserve EXP,1
Arabica,armando luis pohlenz martinez,Mexico,la concordia,250,1 kg,AMECAFE,"August 1st, 2012",Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,7.0,79.5,0.12,1,Green,20,1550.0,Alta (Arabica),Golden Bean ARM,2
Arabica,mario jose fernandez,Mexico,"coatepec, coatepec",127,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,7.0,79.5,0.12,0,Blue-Green,5,1100.0,Media (Arabica),Select Harvest MAR,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"May 13th, 2014",Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,7.42,79.42,0.1,0,Green,2,371.61216,Baja (Arabica),Select Harvest JUA,1
Arabica,juan luis alvarado romero,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,"March 31st, 2014",Other,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,6.83,79.42,0.1,1,Green,4,371.61216,Baja (Arabica),Select Harvest JUA,2
Arabica,adriana torres rico quevedo,Mexico,xicotepec de juarez,10,1 kg,AMECAFE,"September 11th, 2012",Typica,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,6.83,79.42,0.13,0,Green,30,800.0,Baja (Arabica),Grand Cru ADR,2
Arabica,rre kunene,Cote d?Ivoire,cnra station of divo,2,1 kg,Specialty Coffee Association,"June 6th, 2017",Other,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,7.08,79.33,0.13,1,Blue-Green,2,200.0,Baja (Arabica),Horizon RRE,2
Arabica,the coffee source inc.,Colombia,pereira,250,3 lbs,Specialty Coffee Association,"January 8th, 2014",Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,7.33,79.33,0.0,0,Green,3,1200.0,Media (Arabica),Origins THE,2
Arabica,eric jesus cordoba arroyo,Mexico,zentla,30,1 kg,AMECAFE,"September 17th, 2012",Typica,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,6.83,79.33,0.14,0,Green,23,950.0,Baja (Arabica),Zenith ERI,2
Arabica,eric jesus cordoba arroyo,Mexico,zentla,50,1 kg,AMECAFE,"September 10th, 2012",Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,7.0,79.33,0.14,0,Green,19,750.0,Baja (Arabica),Zenith ERI,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,7.17,79.33,0.11,0,Green,6,431.999136,Baja (Arabica),Select Harvest JUA,2
Arabica,"lin, che-hao krude 林哲豪",Taiwan,natou county,50,20 kg,Specialty Coffee Association,"November 7th, 2014",Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,6.75,79.25,0.11,0,Blue-Green,0,850.0,Baja (Arabica),Private Reserve LIN,2
Arabica,marco virgilio ramirez teliz,Mexico,veracruz,12,1 kg,AMECAFE,"September 10th, 2012",Bourbon,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,6.92,79.25,0.13,0,Green,10,1000.0,Media (Arabica),Golden Bean MAR,2
Arabica,juan luis alvarado romero,Guatemala,santa rosa,50,69 kg,Asociacion Nacional Del Café,"August 22nd, 2017",Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,7.42,79.17,0.1,0,Green,0,371.61216,Baja (Arabica),Select Harvest JUA,1
Arabica,janny marlith torres,Honduras,ocotepeque,15,69 kg,Instituto Hondureño del Café,"July 27th, 2017",Catuai,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,7.0,79.17,0.11,0,Green,5,1650.0,Alta (Arabica),Select Harvest JAN,2
Arabica,juan luis alvarado romero,Guatemala,occidente,250,69 kg,Asociacion Nacional Del Café,"May 23rd, 2016",Bourbon,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,6.83,79.17,0.11,0,Green,6,1320.0,Media (Arabica),Select Harvest JUA,2
Arabica,juan luis alvarado romero,Guatemala,nuevo oriente,275,69 kg,Asociacion Nacional Del Café,"June 30th, 2015",Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,6.83,79.17,0.11,0,Green,6,1550.0,Alta (Arabica),Select Harvest JUA,2
Arabica,brent hall,Costa Rica,san rafael,1,2 kg,Specialty Coffee Association,"December 10th, 2013",Catuai,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,7.33,79.17,0.1,5,Green,20,1300.0,Media (Arabica),Horizon BRE,1
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,10,1 kg,AMECAFE,"September 13th, 2012",Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,7.17,79.17,0.14,0,Green,8,1550.0,Alta (Arabica),Private Reserve ISR,2
Arabica,julio cesar robles flores,Mexico,yajalon,53,1 kg,AMECAFE,"August 30th, 2012",Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,6.92,79.17,0.14,0,Green,34,1450.0,Media (Arabica),Limited Edition JUL,2
Arabica,masamichi hiroike,Mexico,"pluma hidalogo, oaxaca",250,6,Specialty Coffee Association,"April 9th, 2010",Typica,Washed / Wet,6.75,6.75,6.83,7.25,7.58,7.08,6.92,79.17,0.01,0,Green,8,1200.0,Media (Arabica),Grand Cru MAS,2
Arabica,juan luis alvarado romero,Guatemala,san marcos,50,69 kg,Asociacion Nacional Del Café,"August 23rd, 2017",Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,7.67,79.08,0.1,0,Green,1,1700.0,Alta (Arabica),Select Harvest JUA,1
Arabica,german negron,United States (Puerto Rico),yauco region,18,5 lbs,Specialty Coffee Association,"June 9th, 2014",Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,6.92,79.08,0.13,0,Green,0,260.12851200000006,Baja (Arabica),Ancestral GER,2
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,13,1 kg,AMECAFE,"September 13th, 2012",Typica,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,6.83,79.08,0.16,0,Green,2,1500.0,Alta (Arabica),Private Reserve ISR,2
Arabica,juana rodriguez gutierrez,Mexico,tlacuilotepec,10,1 kg,AMECAFE,"September 12th, 2012",Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,6.92,79.08,0.11,0,Green,45,1100.0,Media (Arabica),Golden Bean JUA,2
Arabica,balbino ramirez flores,Mexico,talpa de allende,10,1 kg,AMECAFE,"July 3rd, 2012",Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,7.25,79.08,0.1,0,Blue-Green,0,1200.0,Media (Arabica),Select Harvest BAL,2
Arabica,racafe & cia s.c.a,United States,Other,149,70 kg,Almacafé,"March 1st, 2011",Other,Washed / Wet,6.75,6.75,6.42,6.83,7.58,7.5,7.25,79.08,0.1,0,Other,3,1942.0,Premium (Arabica),Private Reserve RAC,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"September 11th, 2014",Other,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,6.58,79.0,0.12,0,Green,3,371.61216,Baja (Arabica),Select Harvest JUA,2
Arabica,cafes finos de exportacion s de r.l.,Honduras,intibuca,275,2 kg,Instituto Hondureño del Café,"April 26th, 2014",Pacas,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,7.0,79.0,0.11,0,Green,12,1350.0,Media (Arabica),Legacy CAF,2
Arabica,sustainable harvest coffee,Peru,san ignacio,280,69 kg,Specialty Coffee Association,"January 8th, 2013",Typica,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,7.0,79.0,0.0,0,Green,4,1400.0,Media (Arabica),Limited Edition SUS,1
Arabica,gonzalo de aquino flores,Mexico,"iliatenco, guerrero",14,1 kg,AMECAFE,"September 17th, 2012",Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,7.0,79.0,0.12,0,Green,12,1300.0,Media (Arabica),Heritage GON,2
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,16,1 kg,AMECAFE,"September 12th, 2012",Typica,Semi-Washed / Semi-Pulped,7.5,7.17,6.92,7.5,7.25,7.0,7.0,79.0,0.14,3,Green,17,1550.0,Alta (Arabica),Private Reserve ISR,2
Arabica,juan avenamar rodriguez funez,Mexico,amatenango de la frontera,120,1 kg,AMECAFE,"August 30th, 2012",Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,6.83,79.0,0.14,7,Green,38,12.0,Baja (Arabica),Origins JUA,2
Arabica,alfredo bojalil,Mexico,"la concordia, chiapas",250,1 kg,AMECAFE,"March 12th, 2013",Typica,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,7.0,78.92,0.12,0,Green,8,1300.0,Media (Arabica),Origins ALF,2
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,14,1 kg,AMECAFE,"September 17th, 2012",Typica,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,6.75,78.92,0.16,0,Green,0,1400.0,Media (Arabica),Private Reserve ISR,2
Arabica,"exportadora atlantic, s.a.",Nicaragua,jalapa,1,1 kg,Instituto Hondureño del Café,"May 22nd, 2017",Caturra,Other,7.17,7.0,6.92,7.0,7.0,7.0,6.75,78.83,0.1,0,Green,4,1100.0,Media (Arabica),Mill EXP,2
Arabica,eileen koyanagi,United States (Hawaii),kona,11,2 lbs,Specialty Coffee Association,"January 17th, 2014",Hawaiian Kona,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,7.17,78.75,0.12,5,Green,8,157.93516800000003,Baja (Arabica),Ancestral EIL,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"July 5th, 2013",Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,6.75,78.75,0.12,1,Green,8,399.4830720000001,Baja (Arabica),Select Harvest JUA,2
Arabica,octavio augusto diaz trejo,Mexico,veracruz,20,1 kg,AMECAFE,"August 1st, 2012",Typica,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,6.67,78.75,0.14,0,Green,0,1320.0,Media (Arabica),Select Harvest OCT,2
Arabica,damaso martinez perez,Mexico,veracruz,35,1 kg,AMECAFE,"July 16th, 2012",Typica,Semi-Washed / Semi-Pulped,7.25,7.33,7.17,7.25,7.08,7.0,7.0,78.75,0.14,0,Green,0,1250.0,Media (Arabica),Legacy DAM,2
Arabica,"productores de especialidad emiliano zapeata, spr.",Mexico,"ohuapan, tlaltetela",10,1 kg,AMECAFE,"June 6th, 2012",Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,7.0,78.75,0.12,0,Green,0,1350.0,Media (Arabica),Mill PRO,2
Arabica,adam ciruli ye,China,yunnan,1,2 kg,Specialty Coffee Association,"April 26th, 2014",Typica,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,7.08,78.67,0.0,0,Green,5,1850.0,Premium (Arabica),Zenith ADA,2
Arabica,juan garcia hernandez,Mexico,yecuatla,20,1 kg,AMECAFE,"September 17th, 2012",Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,6.83,78.67,0.13,0,Green,2,1150.0,Media (Arabica),Golden Bean JUA,2
Arabica,"exportadora atlantic, s.a.",Nicaragua,nueva segovia,275,69 kg,Instituto Hondureño del Café,"February 17th, 2016",Caturra,Washed / Wet,7.08,7.0,6.75,6.83,7.08,6.92,6.92,78.58,0.1,1,Green,7,1100.0,Media (Arabica),Mill EXP,2
Arabica,"exportadora atlantic, s.a.",Nicaragua,Other,275,2 kg,Asociación de Cafés Especiales de Nicaragua,"March 28th, 2015",Caturra,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,6.67,78.58,0.11,1,Green,1,1100.0,Media (Arabica),Mill EXP,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"September 4th, 2014",Other,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,7.17,78.58,0.12,0,Green,3,371.61216,Baja (Arabica),Select Harvest JUA,2
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",50,20 kg,Specialty Coffee Association,"July 22nd, 2014",Typica,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,6.67,78.58,0.1,0,Green,0,800.0,Baja (Arabica),Private Reserve LIN,2
Arabica,alfredo bojalil,Mexico,tapachula,250,1 kg,AMECAFE,"July 26th, 2012",Typica,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,6.67,78.58,0.13,0,Green,1,1400.0,Media (Arabica),Origins ALF,2
Arabica,organizaciones de productores de cafe colimense,Mexico,cofradia de suchitlan,50,1 kg,AMECAFE,"July 2nd, 2012",Typica,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,7.5,78.58,0.1,0,Green,1,1300.0,Media (Arabica),Origins ORG,0
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,8,100 lbs,Specialty Coffee Association,"June 21st, 2011",Hawaiian Kona,Natural / Dry,7.92,6.83,7.08,7.42,6.75,7.33,7.25,78.58,0.0,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Limited Edition KON,2
Arabica,kurt kappeli,Mexico,"sierra, chiapas",280,69 kg,Specialty Coffee Association,"April 26th, 2014",Bourbon,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,7.17,78.5,0.0,0,Green,0,1600.0,Alta (Arabica),Ancestral KUR,2
Arabica,rosario miguel hernandez,Mexico,villa talea de castro,10,1 kg,AMECAFE,"September 14th, 2012",Typica,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,6.83,78.5,0.12,0,Green,14,1400.0,Media (Arabica),Private Reserve ROS,2
Arabica,francisco ruiz nunez,Mexico,los angeles,20,1 kg,AMECAFE,"July 26th, 2012",Caturra,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,6.92,78.5,0.13,1,Green,3,1200.0,Media (Arabica),Zenith FRA,2
Arabica,bourbon specialty coffees,Brazil,monte carmelo,300,60 kg,Brazil Specialty Coffee Association,"December 16th, 2014",Catuai,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,6.83,78.42,0.12,3,Green,4,1000.0,Media (Arabica),Heritage BOU,2
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,10,1 kg,AMECAFE,"September 14th, 2012",Typica,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,7.17,78.42,0.14,0,Green,0,1500.0,Alta (Arabica),Private Reserve ISR,2
Arabica,eileen koyanagi,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,"March 19th, 2014",Hawaiian Kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.83,78.33,0.1,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Ancestral EIL,0
Arabica,juan luis alvarado romero,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,"February 27th, 2014",Other,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,6.67,78.33,0.1,0,Green,2,371.61216,Baja (Arabica),Select Harvest JUA,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"February 7th, 2013",Bourbon,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,6.5,78.33,0.11,1,Green,4,399.4830720000001,Baja (Arabica),Select Harvest JUA,2
Arabica,pablo cervantes morelos        ,Mexico,"xochitonalco, huautla        ",100,1 kg,AMECAFE,"September 11th, 2012",Typica,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,7.75,78.33,0.13,31,Green,47,1300.0,Media (Arabica),Horizon PAB,2
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,7.0,78.33,0.11,0,Green,9,431.999136,Baja (Arabica),Select Harvest JUA,2
Arabica,eileen koyanagi,United States (Hawaii),kona,18,100 lbs,Specialty Coffee Association,"January 20th, 2015",Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,7.42,78.25,0.11,2,Green,8,157.93516800000003,Baja (Arabica),Ancestral EIL,1
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,"May 24th, 2012",Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,7.25,78.25,0.11,4,Green,31,157.93516800000003,Baja (Arabica),Limited Edition KON,1
Arabica,sanjava coffee,Indonesia,ijen,2,1 kg,Specialty Coffee Association of Indonesia,"July 18th, 2017",Java,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,6.83,78.17,0.13,0,Blue-Green,1,1300.0,Media (Arabica),Golden Bean SAN,2
Arabica,gustavo amieva gonzalez,Mexico,cordoba,320,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,6.75,78.08,0.11,0,Green,3,1050.0,Media (Arabica),Ancestral GUS,2
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"台南市東山區( dongshan dist., tainan city)",8,10 kg,Specialty Coffee Association,"June 6th, 2017",Yellow Bourbon,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,7.25,78.0,0.0,3,Green,4,650.0,Baja (Arabica),Private Reserve LIN,1
Arabica,cafes finos de exportacion s de r.l.,Honduras,intibuca,275,2 kg,Instituto Hondureño del Café,"May 15th, 2014",Pacas,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,6.67,78.0,0.11,2,Green,6,1350.0,Media (Arabica),Legacy CAF,2
Arabica,eileen koyanagi,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,"March 18th, 2014",Hawaiian Kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,7.33,78.0,0.12,2,Green,3,157.93516800000003,Baja (Arabica),Ancestral EIL,1
