PC1 (Intensidad/Calidad),PC2 (Balance/Matices),Cluster
0.3039117884450622,-0.6504451636624343,1
0.5432040062379874,0.0874111306804949,1
0.2901146846388468,-1.4029356628454819,1
0.40083454817057457,-0.4917254722614333,1
0.42026265860585027,-0.03005268518971498,1
0.20366832030670046,-0.8463775584009545,1
0.0799378106384556,0.15207848263810217,1
0.287183519880102,0.14561534481586427,1
0.21383971279835373,0.20743278840942558,1
0.4448446344984257,-1.0526378629453923,1
0.409143575754783,-0.5842038688757939,1
-0.033079323653165744,0.3487359281845739,1
0.23426485936455824,1.1673959825282096,1
0.9716687428516132,-0.8123538994343315,1
0.39907455075132153,0.7655095861089851,1
0.1514880045557389,-0.7902575398891294,1
0.0698087092924829,0.6761106580492027,1
0.3017130557517369,-0.4744888210982942,1
0.19325142595112604,0.2755861457949418,1
0.20980886479887526,-0.40398508865515564,1
0.5012224589015316,-0.04941607219195498,1
2.171829387289513,-0.1482296906948033,0
-0.1776599806920883,1.0394187049289934,1
0.3149923284029504,0.2583225639396266,1
0.11228617929374482,-0.6221318565714025,1
0.8121541208582201,-0.5534206701176169,1
0.20376243287251047,1.0284384411902727,1
0.35232720247074445,-0.9307420506680373,1
0.08716523511764925,0.3522743964688537,1
0.19744433686923143,-0.5697912325759618,1
-0.025487011750272907,0.21883798494512316,1
0.3083567512754802,-0.20937294135247894,1
0.21800991178179333,-0.6068997163404521,1
0.37602788559074873,-0.36630151652888937,1
0.3083328885057344,0.3421993067086134,1
0.5975490323920617,-1.1595570864510132,1
0.21179498808637034,0.18721377552898233,1
0.2151988603216601,-0.2792319713479995,1
0.2270246397797886,0.465367040766777,1
0.11442580729997773,0.4624454823159041,1
0.009899639234921745,0.15797331202677686,1
0.09990376087943365,0.2048492235113286,1
-0.04105549536978778,-0.3696610270295609,1
0.8170812708860486,-0.3492465982629083,1
6.513333241386504e-05,0.06548763735477663,1
-0.0009012869301100435,-0.29666399521825154,1
-0.008764957703477414,-0.09218867013190155,1
0.18967418968487032,0.3048729994062819,1
0.09784496691206053,0.34349786292952067,1
0.22309000554092454,-0.05295267327041457,1
0.18474810390708102,-0.44524939910833916,1
-0.018804370297985935,-0.8558476061822159,1
0.29501412711680974,-0.2295773472440501,1
-0.02427068494505164,-0.47067091347687867,1
0.2935956703762367,-0.7629115018490208,1
1.5132158324093437,-0.13913402204971861,0
0.08485814926284056,0.4681748883177605,1
0.0935753087589683,-0.14037041589500013,1
-0.038535583291079374,-0.668403714622957,1
3.621626706300004,-0.5383042551165699,0
0.20092532260662113,0.07023292842049918,1
0.3092677334272636,-0.4196610424172413,1
0.7369891022808648,0.8898210647723376,1
0.08339909264784341,0.47226472040765605,1
0.30486321338489364,-1.4338325738123527,1
0.10026222310208127,0.20650746449994795,1
0.11389972122259397,-0.08594143403315434,1
0.01622254353163505,-0.5257039487717217,1
0.9393013968420757,-0.290826933629418,1
-0.165754982448764,-0.5436370028680261,1
0.15756249990480445,-0.5872993538752893,1
0.10312626950345924,-0.1098241181142478,1
0.1050371094592106,0.7644316312945003,1
-0.013643547272311981,0.13448942476489054,1
-0.037375443647378735,-0.43582068144500075,1
0.6216303049213235,-1.9702870817071803,1
0.0003588382718999494,-0.4880533308384141,1
0.10152608288450879,-0.2686101181458315,1
0.10116762066186116,-0.2702683591344509,1
0.11070842162488301,0.37575828373074005,1
