Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud,Nombre_Comercial
Arabica,nucoffee,Brazil,Other,31,60 kg,NUCOFFEE,"February 29th, 2012",Mundo Novo,Natural / Dry,8.0,8.0,7.83,7.83,7.67,7.67,8.0,85.0,0.12,0,Green,3,1100.0,Media (Arabica),Heritage NUC
Arabica,young kim,Mexico,Other,1,1 kg,Specialty Coffee Association,"April 6th, 2011",Other,Washed / Wet,7.92,8.17,7.75,8.08,7.42,7.83,7.83,85.0,0.0,0,Green,0,1400.0,Media (Arabica),Mill YOU
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,15,100 lbs,Specialty Coffee Association,"February 24th, 2011",Hawaiian Kona,Natural / Dry,7.75,7.92,7.75,7.75,8.0,8.0,7.83,85.0,0.0,0,Blue-Green,1,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,carl walker,Guatemala,Other,275,69 kg,Specialty Coffee Association,"September 7th, 2010",Bourbon,Washed / Wet,7.83,8.08,7.67,8.0,7.75,7.67,8.0,85.0,0.04,0,Green,1,404.1282240000001,Baja (Arabica),Origins CAR
Arabica,racafe & cia s.c.a,Colombia,huila,243,70 kg,Almacafé,"November 25th, 2016",Caturra,Washed / Wet,7.92,7.92,7.67,7.83,7.92,7.83,7.83,84.92,0.0,1,Green,2,1750.0,Alta (Arabica),Heritage RAC
Arabica,racafe & cia s.c.a,Colombia,huila,252,70 kg,Almacafé,"October 26th, 2015",Caturra,Washed / Wet,7.92,7.83,7.75,7.83,7.75,8.0,7.83,84.92,0.12,0,Green,1,1775.0,Alta (Arabica),Heritage RAC
Arabica,"lin, che-hao krude 林哲豪",Taiwan,Other,20,40 kg,Specialty Coffee Association,"June 9th, 2015",Typica,Semi-Washed / Semi-Pulped,7.67,7.83,8.0,7.58,8.0,7.92,7.92,84.92,0.11,0,Green,0,800.0,Baja (Arabica),Heritage LIN
Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",Other,134,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Other,Washed / Wet,8.0,7.83,7.83,7.92,7.75,7.75,7.83,84.92,0.12,0,Green,2,1620.0,Alta (Arabica),Heritage TAY
Arabica,racafe & cia s.c.a,Colombia,huila,50,70 kg,Almacafé,"December 11th, 2012",Caturra,Washed / Wet,7.75,7.92,7.83,7.75,7.75,8.0,7.92,84.92,0.11,0,Green,3,1775.0,Alta (Arabica),Heritage RAC
Arabica,artemio zapata tejeda,Mexico,coatepec,25,1 kg,AMECAFE,"July 11th, 2012",Typica,Semi-Washed / Semi-Pulped,7.75,8.0,7.75,7.83,7.5,7.92,8.17,84.92,0.11,0,Green,0,1200.0,Media (Arabica),Heritage ART
Arabica,nucoffee,Brazil,south of minas,4,60 kg,NUCOFFEE,"December 23rd, 2011",Bourbon,Natural / Dry,8.0,7.92,7.75,7.75,8.0,7.75,7.75,84.92,0.11,0,Green,2,1200.0,Media (Arabica),Heritage NUC
Arabica,nucoffee,Brazil,south of minas,10,60 kg,NUCOFFEE,"December 3rd, 2011",Catuai,Natural / Dry,8.0,8.0,7.75,8.0,7.5,7.75,7.92,84.92,0.12,0,Green,2,1000.0,Media (Arabica),Heritage NUC
Arabica,brian speckman,Kenya,Other,320,60 kg,Specialty Coffee Association,"August 26th, 2010",SL28,Washed / Wet,8.0,7.67,7.83,8.17,7.92,7.75,7.58,84.92,0.06,1,Green,9,1754.0,Alta (Arabica),Private Reserve BRI
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",10,20 kg,Specialty Coffee Association,"May 18th, 2016",Typica,Natural / Dry,7.92,7.58,7.83,7.83,7.83,7.83,8.0,84.83,0.0,0,Green,0,350.0,Baja (Arabica),Heritage LIN
Arabica,kawacom uganda ltd,Uganda,Other,1,60 kg,Uganda Coffee Development Authority,"June 30th, 2014",SL14,Natural / Dry,7.75,7.92,7.67,7.67,8.25,7.75,7.83,84.83,0.12,0,Green,1,1650.0,Alta (Arabica),Mill KAW
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,14,100 lbs,Specialty Coffee Association,"April 6th, 2012",Hawaiian Kona,Natural / Dry,7.67,7.75,7.75,7.75,7.83,8.0,8.08,84.83,0.0,3,Blue-Green,15,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,ethiopia commodity exchange,Ethiopia,sidamo,300,6,Ethiopia Commodity Exchange,"June 17th, 2010",Other,Natural / Dry,7.75,7.92,7.83,7.92,7.75,7.67,8.0,84.83,0.1,0,Green,2,1750.0,Alta (Arabica),Select Harvest ETH
Arabica,philip schluter,Ethiopia,sidamo,300,6,Ethiopia Commodity Exchange,"June 17th, 2010",Other,Natural / Dry,7.42,7.92,7.92,8.0,7.83,7.83,7.92,84.83,0.1,0,Green,4,1750.0,Alta (Arabica),Heritage PHI
Arabica,松澤宏樹 koju matsuzawa,Thailand,thailand,50,50 kg,Specialty Coffee Institute of Asia,"June 27th, 2016",Caturra,Pulped Natural / Honey,7.75,7.75,7.75,7.75,8.0,7.75,8.0,84.75,0.12,0,Green,0,800.0,Baja (Arabica),Mill 松澤宏
Arabica,lydiah mwangi,Kenya,Other,150,60 kg,Kenya Coffee Traders Association,"June 2nd, 2015",Other,Washed / Wet,7.92,7.83,7.58,7.92,7.75,7.83,7.92,84.75,0.13,0,Green,0,1800.0,Premium (Arabica),Select Harvest LYD
Arabica,cadexsa,Honduras,marcala,275,1 kg,Instituto Hondureño del Café,"April 25th, 2014",Catuai,Washed / Wet,7.83,7.75,8.0,7.67,7.67,7.67,8.17,84.75,0.11,0,Green,4,1450.0,Media (Arabica),Select Harvest CAD
Arabica,the coffee source inc.,El Salvador,Other,250,69 kg,Specialty Coffee Association,"August 23rd, 2011",Bourbon,Washed / Wet,7.75,8.0,8.0,8.33,7.67,7.92,7.75,84.75,0.15,0,Green,3,1200.0,Media (Arabica),Origins THE
Arabica,grounds for health admin,Nicaragua,jinotega,2,6,Specialty Coffee Association,"May 31st, 2010",Caturra,Washed / Wet,7.83,7.58,7.58,7.83,7.75,7.67,8.5,84.75,0.18,0,Green,2,925.0,Baja (Arabica),Mill GRO
Arabica,consejo salvadoreño del café,El Salvador,Other,150,69 kg,Salvadoran Coffee Council,"June 26th, 2017",Bourbon,Washed / Wet,7.83,7.83,7.5,8.0,7.83,7.67,8.0,84.67,0.0,0,Blue-Green,2,1350.0,Media (Arabica),Heritage CON
Arabica,sanjava coffee,Indonesia,Other,2,1 kg,Specialty Coffee Association of Indonesia,"November 24th, 2016",Other,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.75,7.92,84.67,0.12,0,Green,7,1200.0,Media (Arabica),Select Harvest SAN
Arabica,松澤宏樹 koju matsuzawa,Other,Other,20,1 kg,Specialty Coffee Institute of Asia,"November 2nd, 2016",Mundo Novo,Pulped Natural / Honey,7.75,7.75,7.75,7.42,8.08,7.83,8.08,84.67,0.12,0,Green,0,170.0,Baja (Arabica),Mill 松澤宏
Arabica,rodrigo soto,Costa Rica,tarrazu,15,69 kg,Specialty Coffee Association of Costa Rica,"October 4th, 2016",Catuai,Washed / Wet,8.08,7.75,7.67,7.83,7.5,7.92,7.92,84.67,0.1,0,Blue-Green,2,1150.0,Media (Arabica),Select Harvest ROD
Arabica,juan luis alvarado romero,Guatemala,Other,120,34 kg,Asociacion Nacional Del Café,"June 1st, 2016",Bourbon,Washed / Wet,7.75,7.83,7.58,8.0,7.92,7.75,7.83,84.67,0.1,0,Green,1,1600.0,Alta (Arabica),Mill JUA
Arabica,fabian calderon mora,Costa Rica,tarrazu,50,1 lbs,Specialty Coffee Association of Costa Rica,"July 6th, 2015",Caturra,Washed / Wet,8.17,8.0,7.83,7.17,7.83,7.75,7.92,84.67,0.12,0,Green,0,1750.0,Alta (Arabica),Heritage FAB
Arabica,essencecoffee,Ethiopia,Other,250,30 kg,Blossom Valley International,"May 23rd, 2015",Other,Washed / Wet,8.08,7.83,7.75,7.83,7.58,7.67,7.92,84.67,0.1,0,Green,3,1900.0,Premium (Arabica),Private Reserve ESS
Arabica,essencecoffee,Costa Rica,Other,20,69 kg,Blossom Valley International,"May 23rd, 2015",Other,Other,7.67,7.58,7.75,7.75,7.67,8.58,7.67,84.67,0.08,0,Green,1,1750.0,Alta (Arabica),Private Reserve ESS
Arabica,eric thormaehlen,Costa Rica,Other,275,1 kg,Specialty Coffee Association of Costa Rica,"March 5th, 2014",Catuai,Washed / Wet,8.0,7.58,7.83,7.75,7.75,7.75,8.0,84.67,0.11,0,Green,4,1200.0,Media (Arabica),Heritage ERI
Arabica,rob tuttle,Costa Rica,Other,1,2 kg,Specialty Coffee Association,"January 3rd, 2014",Caturra,Washed / Wet,8.08,7.83,7.75,7.83,7.92,8.0,7.92,84.67,0.0,1,Green,10,1300.0,Media (Arabica),Heritage ROB
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.75,7.75,84.67,0.11,0,Green,0,1000.0,Media (Arabica),Select Harvest CQI
Arabica,compañia colombiana agroindustrial s.a,Colombia,santander,250,70 kg,Almacafé,"December 20th, 2013",Caturra,Washed / Wet,7.75,7.83,7.75,7.83,7.75,7.83,7.92,84.67,0.0,0,Green,0,1550.0,Alta (Arabica),Heritage COM
Arabica,dream together,Kenya,Other,235,60 kg,Specialty Coffee Institute of Asia,"September 16th, 2012",SL28,Washed / Wet,7.75,7.92,7.83,8.0,7.58,7.75,7.83,84.67,0.11,0,Blue-Green,0,2000.0,Premium (Arabica),Select Harvest DRE
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"July 17th, 2012",Bourbon,Washed / Wet,8.0,7.83,7.67,7.83,7.67,8.0,7.67,84.67,0.11,0,Green,4,399.4830720000001,Baja (Arabica),Mill JUA
Arabica,juan luis alvarado romero,Guatemala,Other,125,1 kg,Asociacion Nacional Del Café,"July 3rd, 2012",Bourbon,Washed / Wet,7.67,7.83,7.67,8.0,7.67,7.83,8.0,84.67,0.12,0,Green,4,464.5152000000001,Baja (Arabica),Mill JUA
Arabica,organizaciones de productores de cafe colimense,Mexico,Other,80,1 kg,AMECAFE,"July 2nd, 2012",Typica,Washed / Wet,7.83,7.58,7.67,7.92,7.92,7.83,7.92,84.67,0.13,0,Green,3,1200.0,Media (Arabica),Origins ORG
Arabica,afca,Uganda,Other,320,60 kg,Africa Fine Coffee Association,"February 13th, 2012",Other,Washed / Wet,7.92,7.83,7.75,7.92,7.67,7.75,7.83,84.67,0.11,0,Blue-Green,3,1775.0,Alta (Arabica),Private Reserve AFC
Arabica,benjamin schmerler,Peru,Other,1,60 kg,Specialty Coffee Association,"June 14th, 2011",Caturra,Washed / Wet,7.67,7.83,7.75,7.75,7.92,7.83,7.92,84.67,0.0,0,Green,3,1300.0,Media (Arabica),Heritage BEN
Arabica,ethiopia commodity exchange,Ethiopia,sidamo,300,6,Ethiopia Commodity Exchange,"June 17th, 2010",Other,Natural / Dry,7.42,7.75,7.75,8.0,8.0,7.92,7.83,84.67,0.2,0,Green,3,1750.0,Alta (Arabica),Select Harvest ETH
Arabica,jungle estate,Kenya,Other,66,60 kg,Kenya Coffee Traders Association,"January 11th, 2018",Other,Washed / Wet,7.92,7.75,7.83,7.75,7.58,7.92,7.83,84.58,0.11,0,Blue-Green,5,1754.0,Alta (Arabica),Private Reserve JUN
Arabica,racafe & cia s.c.a,Colombia,santander,250,70 kg,Almacafé,"January 10th, 2017",Other,Washed / Wet,7.83,7.67,7.58,7.92,7.67,7.83,8.08,84.58,0.0,0,Blue-Green,4,1500.0,Alta (Arabica),Heritage RAC
Arabica,racafe & cia s.c.a,Colombia,huila,125,70 kg,Almacafé,"December 28th, 2016",Caturra,Washed / Wet,7.92,7.83,7.58,8.0,7.83,7.67,7.75,84.58,0.0,0,Green,5,1750.0,Alta (Arabica),Heritage RAC
Arabica,daniel magu,Kenya,Other,100,60 kg,Kenya Coffee Traders Association,"July 21st, 2014",Other,Washed / Wet,7.83,7.83,7.83,7.75,7.58,7.83,7.92,84.58,0.1,0,Blue-Green,2,1800.0,Premium (Arabica),Heritage DAN
Arabica,juan luis alvarado romero,Guatemala,Other,250,69 kg,Asociacion Nacional Del Café,"May 29th, 2014",Pacas,Washed / Wet,7.75,7.83,7.67,7.92,7.75,7.83,7.83,84.58,0.11,0,Green,1,464.5152000000001,Baja (Arabica),Mill JUA
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"March 24th, 2014",Bourbon,Washed / Wet,8.0,7.92,7.67,7.58,7.58,7.67,8.17,84.58,0.09,0,Green,0,371.61216,Baja (Arabica),Mill JUA
Arabica,compañia colombiana agroindustrial s.a,Colombia,santander,250,70 kg,Almacafé,"December 20th, 2013",Caturra,Washed / Wet,7.67,7.67,7.58,7.75,7.58,8.5,7.83,84.58,0.0,0,Green,0,1550.0,Alta (Arabica),Heritage COM
Arabica,racafe & cia s.c.a,Colombia,huila,75,70 kg,Almacafé,"December 6th, 2013",Caturra,Washed / Wet,7.75,7.75,7.83,7.75,7.58,8.0,7.92,84.58,0.0,0,Green,5,1750.0,Alta (Arabica),Heritage RAC
Arabica,taylor winch (coffee) ltd.,Kenya,Other,11,660 kg,Kenya Coffee Traders Association,"August 30th, 2013",SL28,Washed / Wet,7.75,7.75,7.75,8.08,7.75,7.75,7.75,84.58,0.0,0,Green,0,1754.0,Alta (Arabica),Heritage TAY
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"July 17th, 2013",Caturra,Washed / Wet,7.67,7.83,7.83,8.0,7.58,7.92,7.75,84.58,0.0,0,Green,2,1750.0,Alta (Arabica),Heritage EXP
Arabica,lusso lab,Costa Rica,Other,1,1 kg,Specialty Coffee Association,"March 12th, 2013",Bourbon,Semi-Washed / Semi-Pulped,7.75,7.83,7.75,8.0,7.83,7.67,7.75,84.58,0.12,0,Blue-Green,2,1575.0,Alta (Arabica),Mill LUS
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"October 9th, 2012",Caturra,Washed / Wet,7.42,7.67,7.75,7.75,8.08,7.83,8.08,84.58,0.11,0,Green,6,1800.0,Premium (Arabica),Heritage EXP
Arabica,nucoffee,Brazil,Other,37,60 kg,NUCOFFEE,"December 23rd, 2011",Bourbon,Semi-Washed / Semi-Pulped,8.0,8.0,7.75,7.75,7.58,7.75,7.75,84.58,0.12,0,Green,2,1300.0,Media (Arabica),Heritage NUC
Arabica,nucoffee,Brazil,Other,35,60 kg,NUCOFFEE,"December 3rd, 2011",Catuai,Semi-Washed / Semi-Pulped,8.5,8.0,7.5,7.75,7.5,7.83,7.5,84.58,0.11,0,Blue-Green,1,1100.0,Media (Arabica),Heritage NUC
Arabica,max gurdian,Costa Rica,Other,275,18975 kg,Specialty Coffee Association of Costa Rica,"November 28th, 2017",Caturra,Washed / Wet,7.92,7.67,7.92,7.75,7.67,7.58,8.0,84.5,0.1,0,Blue-Green,2,1200.0,Media (Arabica),Origins MAX
Arabica,ecom japan limited,Uganda,Other,200,12000 kg,Uganda Coffee Development Authority,"March 14th, 2017",SL14,Washed / Wet,7.92,7.75,7.67,7.75,7.83,7.75,7.83,84.5,0.11,0,Green,1,1750.0,Alta (Arabica),Origins ECO
Arabica,yunnan coffee exchange,China,yunnan,3,60 kg,Yunnan Coffee Exchange,"April 6th, 2016",Catimor,Washed / Wet,7.75,7.92,7.67,7.83,7.75,7.67,7.92,84.5,0.1,0,Green,1,1680.0,Alta (Arabica),Private Reserve YUN
Arabica,fabian calderon mora,Costa Rica,tarrazu,250,1 lbs,Specialty Coffee Association of Costa Rica,"July 6th, 2015",Caturra,Washed / Wet,7.92,7.83,7.83,7.83,7.58,7.58,7.92,84.5,0.11,0,Green,0,1700.0,Alta (Arabica),Heritage FAB
Arabica,federacion nacional de cafeteros,Colombia,cauca,275,2 kg,Almacafé,"June 5th, 2015",Other,Washed / Wet,8.08,7.67,7.83,7.83,7.67,7.67,7.75,84.5,0.12,1,Green,0,1800.0,Premium (Arabica),Select Harvest FED
Arabica,eric wu,China,yunnan,1,2 kg,Specialty Coffee Association,"June 16th, 2014",Other,Washed / Wet,7.67,8.0,7.75,7.83,7.75,7.58,7.92,84.5,0.0,0,Green,2,1100.0,Media (Arabica),Mill ERI
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"February 26th, 2013",Bourbon,Washed / Wet,8.17,7.83,7.67,7.83,7.67,7.83,7.5,84.5,0.11,0,Green,2,399.4830720000001,Baja (Arabica),Mill JUA
Arabica,dream together,Kenya,Other,235,60 kg,Specialty Coffee Institute of Asia,"September 16th, 2012",SL28,Washed / Wet,7.92,7.83,7.67,8.0,7.67,7.75,7.67,84.5,0.11,0,Blue-Green,0,2000.0,Premium (Arabica),Select Harvest DRE
Arabica,maria imelda uscanga martinez,Mexico,Other,56,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,8.0,7.92,7.42,8.08,7.5,7.67,7.92,84.5,0.12,0,Green,0,1350.0,Media (Arabica),Private Reserve MAR
Arabica,alfredo bojalil,Mexico,Other,250,1 kg,AMECAFE,"June 6th, 2012",Typica,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.83,7.67,84.5,0.11,0,Green,4,1500.0,Alta (Arabica),Origins ALF
Arabica,juan luis alvarado romero,Guatemala,Other,250,69 kg,Asociacion Nacional Del Café,"February 16th, 2012",Bourbon,Washed / Wet,7.67,8.0,7.67,8.0,7.5,7.83,7.83,84.5,0.11,0,Green,2,431.999136,Baja (Arabica),Mill JUA
Arabica,daniel friedlander,Brazil,Other,27,60 kg,NUCOFFEE,"March 23rd, 2011",Bourbon,Natural / Dry,7.81,7.81,7.88,7.75,7.38,8.25,8.13,84.5,0.0,0,Green,4,1000.0,Media (Arabica),Origins DAN
Arabica,alexandra katona-carroll,Brazil,Other,320,60 kg,NUCOFFEE,"March 22nd, 2011",Bourbon,Natural / Dry,8.17,7.67,7.75,7.75,7.67,7.75,7.75,84.5,0.0,2,Green,0,1000.0,Media (Arabica),Origins ALE
Arabica,max gurdian,Costa Rica,tarrazu,275,69 kg,Specialty Coffee Association of Costa Rica,"March 23rd, 2017",Caturra,Washed / Wet,7.58,7.83,7.83,8.0,7.67,7.58,7.92,84.42,0.1,0,Blue-Green,3,1300.0,Media (Arabica),Origins MAX
Arabica,aulia arif syahri,Indonesia,Other,200,30 kg,Specialty Coffee Association,"March 14th, 2017",Other,Other,7.67,7.67,7.83,7.58,7.83,7.83,8.0,84.42,0.0,0,Blue-Green,3,1400.0,Media (Arabica),Origins AUL
Arabica,carcafe ltda ci,Colombia,Other,304,35 kg,Almacafé,"January 25th, 2016",Caturra,Natural / Dry,7.92,7.83,7.75,7.67,7.92,7.67,7.67,84.42,0.0,0,Green,1,1750.0,Alta (Arabica),Mill CAR
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"July 9th, 2014",Caturra,Washed / Wet,7.92,7.75,7.67,7.92,7.67,7.75,7.75,84.42,0.0,0,Green,3,1775.0,Alta (Arabica),Heritage RAC
Arabica,kao ming lee,Taiwan,Other,2,2 kg,Specialty Coffee Association,"July 10th, 2013",Typica,Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,7.75,84.42,0.11,0,Blue-Green,0,1200.0,Media (Arabica),Mill KAO
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,"January 21st, 2013",Hawaiian Kona,Natural / Dry,7.92,7.92,7.5,7.83,7.5,7.92,7.83,84.42,0.11,0,Blue-Green,1,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,maria amalia guadalupe toriello elorza,Mexico,Other,69,1 kg,AMECAFE,"June 6th, 2012",Other,Washed / Wet,7.75,7.92,7.75,7.67,7.83,7.67,7.83,84.42,0.12,2,Green,4,900.0,Baja (Arabica),Private Reserve MAR
Arabica,ethiopia commodity exchange,Ethiopia,Other,360,6 kg,Ethiopia Commodity Exchange,"June 17th, 2010",Other,Natural / Dry,7.5,7.75,7.83,7.92,7.92,7.75,7.75,84.42,0.2,0,Green,2,1800.0,Premium (Arabica),Select Harvest ETH
Arabica,lydiah mwangi,Kenya,Other,150,60 kg,Kenya Coffee Traders Association,"August 3rd, 2017",SL28,Washed / Wet,7.33,7.58,7.83,7.75,7.75,7.92,8.17,84.33,0.11,0,Green,4,1800.0,Premium (Arabica),Select Harvest LYD
Arabica,bismarck castro,Honduras,comayagua,275,66 kg,Instituto Hondureño del Café,"May 11th, 2017",Caturra,Washed / Wet,7.92,8.0,7.75,7.67,7.67,7.75,7.58,84.33,0.1,0,Green,3,1500.0,Alta (Arabica),Heritage BIS
Arabica,raúl vargas,Colombia,huila,275,70 kg,Almacafé,"February 20th, 2017",Caturra,Washed / Wet,7.58,7.75,7.5,7.83,7.67,8.5,7.5,84.33,0.0,0,Green,5,1750.0,Alta (Arabica),Origins RAÚ
Arabica,bismarck castro,Honduras,Other,275,69 kg,Instituto Hondureño del Café,"April 4th, 2016",Catuai,Washed / Wet,7.58,7.92,7.58,7.75,7.92,7.75,7.83,84.33,0.11,0,Green,2,1500.0,Alta (Arabica),Heritage BIS
Arabica,racafe & cia s.c.a,Colombia,Other,275,70 kg,Almacafé,"February 16th, 2016",Caturra,Washed / Wet,7.67,7.67,7.75,7.83,7.75,7.83,7.83,84.33,0.0,0,Green,4,1750.0,Alta (Arabica),Heritage RAC
Arabica,carcafe ltda ci,Colombia,huila,250,70 kg,Almacafé,"April 29th, 2015",Caturra,Natural / Dry,7.75,7.67,8.0,7.67,8.08,7.83,7.33,84.33,0.11,6,Green,0,442.0,Baja (Arabica),Mill CAR
Arabica,exportadora de cafe condor s.a,Colombia,huila,275,70 kg,Almacafé,"July 19th, 2013",Caturra,Washed / Wet,7.75,7.58,7.33,7.83,7.58,8.08,8.17,84.33,0.0,0,Green,0,1800.0,Premium (Arabica),Heritage EXP
Arabica,victor hugo melchor cordova,Mexico,Other,100,80 kg,AMECAFE,"July 27th, 2012",Typica,Washed / Wet,8.0,7.75,7.75,7.83,7.5,7.67,7.83,84.33,0.12,0,Blue-Green,1,1700.0,Alta (Arabica),Heritage VIC
Arabica,nucoffee,Brazil,Other,75,60 kg,NUCOFFEE,"October 28th, 2011",Yellow Bourbon,Natural / Dry,8.17,8.0,7.5,7.75,7.5,7.67,7.75,84.33,0.0,0,Green,4,1275.0,Media (Arabica),Heritage NUC
Arabica,nucoffee,Brazil,south of minas,80,60 kg,NUCOFFEE,"October 28th, 2011",Bourbon,Natural / Dry,8.0,8.0,7.5,7.5,7.67,7.75,7.92,84.33,0.02,0,Green,2,1050.0,Media (Arabica),Heritage NUC
Arabica,benjamin schmerler,Ethiopia,Other,1,132 lbs,Specialty Coffee Association,"June 14th, 2011",Other,Natural / Dry,7.75,7.75,7.92,7.75,7.5,7.92,7.75,84.33,0.0,0,Green,1,455.224896,Baja (Arabica),Heritage BEN
Arabica,the coffee source inc.,Guatemala,Other,250,1,Specialty Coffee Association,"April 30th, 2010",Bourbon,Washed / Wet,7.5,7.67,7.75,7.67,7.92,7.92,7.92,84.33,0.04,1,Green,1,422.708832,Baja (Arabica),Origins THE
Arabica,"lin, che-hao krude 林哲豪",Taiwan,Other,10,5 kg,Specialty Coffee Association,"August 10th, 2017",Typica,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,7.67,84.25,0.12,0,Blue-Green,0,1000.0,Media (Arabica),Heritage LIN
Arabica,松澤宏樹 koju matsuzawa,Thailand,Other,20,25 kg,Specialty Coffee Institute of Asia,"November 2nd, 2016",Catimor,Natural / Dry,7.83,7.75,7.75,7.42,7.83,7.67,8.0,84.25,0.12,0,Green,0,1200.0,Media (Arabica),Mill 松澤宏
Arabica,carcafe ltda ci,Colombia,Other,275,70 kg,Almacafé,"August 5th, 2016",Caturra,Natural / Dry,7.83,7.58,7.75,7.58,7.67,8.0,7.83,84.25,0.11,0,Green,2,2560.0,Premium (Arabica),Mill CAR
Arabica,juan luis alvarado romero,Guatemala,antigua,230,69 kg,Asociacion Nacional Del Café,"May 23rd, 2016",Caturra,Washed / Wet,7.75,7.75,7.58,7.92,7.75,7.75,7.75,84.25,0.11,0,Green,4,1500.0,Alta (Arabica),Mill JUA
Arabica,juan luis alvarado romero,Guatemala,huehuetenango,275,69 kg,Asociacion Nacional Del Café,"April 6th, 2016",Caturra,Washed / Wet,7.75,7.92,7.5,8.08,7.58,7.67,7.75,84.25,0.1,0,Green,1,335.10126528000006,Baja (Arabica),Mill JUA
Arabica,yunnan coffee exchange,China,yunnan,3,60 kg,Yunnan Coffee Exchange,"April 6th, 2016",Catimor,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,7.75,84.25,0.1,0,Green,1,1400.0,Media (Arabica),Private Reserve YUN
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"November 19th, 2015",Caturra,Washed / Wet,7.67,7.67,7.75,7.75,7.67,7.92,7.83,84.25,0.11,0,Green,3,1775.0,Alta (Arabica),Heritage RAC
Arabica,racafe & cia s.c.a,Colombia,huila,248,70 kg,Almacafé,"October 26th, 2015",Caturra,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,7.75,84.25,0.12,4,Green,2,1775.0,Alta (Arabica),Heritage RAC
Arabica,federacion nacional de cafeteros,Colombia,cauca,275,2 kg,Almacafé,"June 5th, 2015",Other,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,7.83,84.25,0.12,0,Green,0,1800.0,Premium (Arabica),Select Harvest FED
Arabica,carcafe ltda ci,Colombia,huila,250,70 kg,Almacafé,"April 29th, 2015",Caturra,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,7.83,84.25,0.12,3,Green,0,442.0,Baja (Arabica),Mill CAR
Arabica,tembo coffee company ltd,"Tanzania, United Republic Of",Other,10,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Other,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,7.83,84.25,0.12,0,Green,7,1620.0,Alta (Arabica),Heritage TEM
Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",Other,65,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Other,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,7.75,84.25,0.12,0,Green,2,1600.0,Alta (Arabica),Heritage TAY
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"August 21st, 2014",Bourbon,Other,7.83,7.83,7.5,7.92,7.58,7.75,7.83,84.25,0.1,0,Green,1,371.61216,Baja (Arabica),Mill JUA
Arabica,exportadora de cafe condor s.a,Colombia,cauca,250,70 kg,Almacafé,"October 1st, 2013",Caturra,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,7.83,84.25,0.11,0,Green,2,1700.0,Alta (Arabica),Heritage EXP
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,7,100 lbs,Specialty Coffee Association,"December 11th, 2012",Hawaiian Kona,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,7.83,84.25,0.11,1,Blue-Green,1,157.93516800000003,Baja (Arabica),Private Reserve KON
